address;Time(s);ax(g);ay(g);az(g);wx(deg/s);wy(deg/s);wz(deg/s);AngleX(deg);AngleY(deg);AngleZ(deg);T(°);hx;hy;hz;q0;q1;q2;q3 
['0.1'];0.1;0.1;0.1;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
['0x50'];63154.788;0.0000;-0.0005;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1868;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63154.876;0.0000;-0.0005;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1923;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63154.992;0.0000;0.0000;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1923;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.074;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;135.1868;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.194;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;0.0000;0.0000;135.1813;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.271;0.0000;0.0000;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1868;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.37;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;135.1868;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.469;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;0.0000;0.0000;135.1868;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.567;0.0000;-0.0005;0.9990;0.0000;0.0000;0.0000;0.0000;0.0000;135.1868;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.666;0.0000;0.0000;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1813;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.765;-0.0005;0.0000;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1758;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.864;0.0000;0.0000;0.9990;0.0000;0.0000;0.0000;0.0000;0.0000;135.1758;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63155.963;0.0000;0.0000;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1703;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63156.062;0.0000;0.0000;0.9995;0.0000;0.0000;0.0000;0.0000;0.0000;135.1648;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63156.161;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;135.1648;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
