address;Time(s);ax(g);ay(g);az(g);wx(deg/s);wy(deg/s);wz(deg/s);AngleX(deg);AngleY(deg);AngleZ(deg);T(°);hx;hy;hz;q0;q1;q2;q3 
['0.1'];0.1;0.1;0.1;0.05;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1
['0x50'];63879.857;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63879.877;-0.0005;0.0000;1.0005;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63879.896;0.0000;0.0000;1.0010;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63879.946;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63879.946;0.0000;0.0010;1.0010;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63879.956;0.0005;0.0005;1.0000;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63879.976;0.0005;0.0000;1.0000;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63879.996;0.0000;0.0005;1.0005;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63880.015;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63880.035;0.0000;0.0000;1.0010;0.0000;0.0000;0.0000;0.0055;0.0000;134.8077;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63880.055;0.0005;0.0005;0.9995;0.0000;0.0000;0.0000;0.0055;0.0000;134.8022;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63880.103;-0.0005;0.0005;1.0015;0.0000;0.0000;0.0000;0.0055;0.0000;134.8022;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
['0x50'];63880.104;0.0000;0.0005;1.0005;0.0000;0.0000;0.0000;0.0055;0.0000;134.8022;22.6200;189;-271;-287;-0.30145;-0.00043;0.00360;-0.95346 
