"PTor-timestamp","PTor-servo1","PTor-servo4","PTor-servo5","PTor-servo2","PTor-servo3","PTor-servo6","DTor-timestamp","DTor-servo1","DTor-servo4","DTor-servo5","DTor-servo2","DTor-servo3","DTor-servo6",,"PTal-timestamp","PTal-servo1","PTal-servo4","PTal-servo5","PTal-servo2","PTal-servo3","PTal-servo6","DTal-timestamp","DTal-servo1","DTal-servo4","DTal-servo5","DTal-servo2","DTal-servo3","DTal-servo6","operationApplied",
"14500","","","","","","","14500","","","","","",""," ","14600","","","","","","","14300","","","","","","","Match"
"14600","","","","","","","14600","","","","","",""," ","14700","","","","","","","14400","","","","","","","Match"
"14700","","","","","","","14700","","","","","",""," ","14800","","","","","","","14500","","","","","","","Match"
"14800","","","","","","","14800","","","","","",""," ","14900","","","","","","","14600","","","","","","","Match"
"14900","","","","","","","14900","","","","","",""," ","15000","","","","","","","14700","","","","","","","Match"
"15000","","","","","","","15000","","","","","",""," ","15100","","","","","","","14800","","","","","","","Match"
"15100","","","","","","","15100","","","","","",""," ","15200","","","","","","","14900","","","","","","","Match"
"15200","","","","","","","15200","","","","","",""," ","15300","","","","","","","15000","","","","","","","Match"
"15300","","","","","","","15300","","","","","",""," ","15400","","","","","","","15100","","","","","","","Match"
"15400","","","","","","","15400","","","","","",""," ","15500","","","","","","","15200","","","","","","","Match"
"15500","","","","","","","15500","","","","","",""," ","15600","","","","","","","15300","","","","","","","Match"
"15600","","","","","","","15600","","","","","",""," ","15700","","","","","","","15400","","","","","","","Match"
"15700","","","","","","","15700","","","","","",""," ","15800","","","","","","","15500","","","","","","","Match"
"15800","","","","","","","15800","","","","","",""," ","15900","","","","","","","15600","","","","","","","Match"
"15900","","","","","","","15900","","","","","",""," ","16000","","","","","","","15700","","","","","","","Match"
"16000","","","","","","","16000","","","","","",""," ","16100","","","","","","","15800","","","","","","","Match"
"16100","","","","","","","16100","","","","","",""," ","16200","","","","","","","15900","","","","","","","Match"
"16200","","","","","",""," "," "," "," "," "," "," "," ","16300","","","","","","","16000","","","","","","","Match"
"16300","","","","","",""," "," "," "," "," "," "," "," ","16400","","","","","","","16100","","","","","","","Match"
