accel(m/s2),position(m),speed(m/s),timestamp(s)
0.05;0.05;0.05;0.1
-0.00981000000000001,0.0,0.0,64092.7
0.05;0.05;0.05;0.1
-0.00981000000000001,0.0018102842534735417,1.6559695402121143e-05,64092.713
-0.00490499999999946,0.0045959624432412825,0.00014013614983483314,64092.733
0.0,0.00724563662661079,0.0003507287815672719,64092.752
-0.00490499999999946,0.010177564774733782,0.0004804840587463458,64092.773
-0.00981000000000001,0.012692319463962248,0.0005034128677489825,64092.791
-0.01471499999999947,0.015625290872895024,0.00042715814492177507,64092.812
-0.00490499999999946,0.021211109191424632,0.0006743110538321561,64092.852
-0.00981000000000001,0.021351094997831502,0.0006755848765596739,64092.853
0.0,0.023870950721779263,0.0008750936855269078,64092.871
-0.00490499999999946,0.02667379959236607,0.0009986701400045768,64092.891
0.0,0.029480100991022398,0.0012203465944215749,64092.911
-0.00981000000000001,0.03214852846783926,0.0012445492261517295,64092.93
0.0,0.03495974744821775,0.0014662256805687275,64092.95
-0.00981000000000001,0.0377734379587074,0.0014917021350264001,64092.97
-0.00981000000000001,0.04058763799726322,0.001517178589474804,64092.99
-0.01471499999999947,0.04340136656593079,0.0014445550439125014,64093.01
-0.00490499999999946,0.04621560466266417,0.0015681314983452136,64093.03
-0.00490499999999946,0.05212842876801626,0.001827642052703362,64093.072
-0.00490499999999946,0.052269570356899525,0.0018338208754047664,64093.073
-0.00490499999999946,0.054527346048410204,0.0019326820389869008,64093.089
-0.00981000000000001,0.057209307898673976,0.001956884670717056,64093.108
-0.01471499999999947,0.060031830587942425,0.001884261125181173,64093.128
-0.00490499999999946,0.06285486280732641,0.0020078375796588424,64093.148
0.0,0.06568134755477262,0.00222951403407584,64093.168
-0.00490499999999946,0.06836983456544317,0.002346911665807148,64093.187
-0.00981000000000001,0.07459352419084907,0.0024029598656047585,64093.231
-0.00490499999999946,0.07459352419084907,0.0024029598656047585,64093.231
-0.00490499999999946,0.07686040610620479,0.002501821029186893,64093.247
-0.00490499999999946,0.07955406694978251,0.002619218660918201,64093.266
-0.00490499999999946,0.08239179831885227,0.002742795115350912,64093.286
0.0,0.08523298221700992,0.0029644715697679106,64093.306
-0.00490499999999946,0.08807761864529007,0.00308804802424558,64093.326
0.00490499999999946,0.0909266886016242,0.0034078244786468646,64093.346
-0.00490499999999946,0.09363756351074189,0.0035252221103781707,64093.365
-0.00490499999999946,0.09649341494983651,0.003648798564855839,64093.385
-0.00490499999999946,0.09935173791698171,0.003772375019288553,64093.405
