accel(m/s2),position(m),speed(m/s),timestamp(s)
0.05;0.05;0.05;0.1
0.0,0.0,0.0,56163.398
0.05;0.05;0.05;0.1
0.0,-0.0018996314567552503,3.467477648508336e-05,56163.495
0.0,-0.0038349977694056847,7.00644968127531e-05,56163.594
0.0,-0.006020539444267955,0.000110101352135441,56163.706
0.00490499999999946,-0.007658087020135065,0.0005574114655450718,56163.791
0.00490499999999946,-0.010420277321967203,0.0013362573100835899,56163.939
-0.00490499999999946,-0.011338787179055232,0.001108880906196424,56163.989
0.0,-0.013167807085004356,0.0011442706265266946,56164.088
0.0,-0.01550963105555632,0.001189669560684386,56164.215
0.00490499999999946,-0.016803253355316315,0.0015633050672020127,56164.286
-0.00490499999999946,-0.019206029402086232,0.0009675788890467548,56164.417
0.00980999999999892,-0.020431299644640005,0.0016487995078094165,56164.484
0.00490499999999946,-0.02233967691848255,0.002217146475442528,56164.592
0.00490499999999946,-0.02386588545078551,0.0026855064765465286,56164.681
0.00490499999999946,-0.025514782472765896,0.003206491196886453,56164.78
0.00490499999999946,-0.02709620781161666,0.0037222134452836405,56164.878
0.0,-0.029253387588455745,0.0037708296267485765,56165.014
0.0,-0.03023379357751456,0.003792992885944182,56165.076
0.0,-0.03250767404285283,0.0038444688427872664,56165.22
0.00490499999999946,-0.033334971082574,0.004123379854680229,56165.273
0.0,-0.03574680121949256,0.004179145474591837,56165.429
0.0,-0.03639379794651167,0.00419415929533817,56165.471
0.00490499999999946,-0.03911348130480999,0.00515192918524054,56165.653
-0.00490499999999946,-0.03933051162128446,0.005083716264081008,56165.668
0.00490499999999946,-0.040755997939932745,0.00560996345632538,56165.768
0.00980999999999892,-0.042078329187458546,0.006606375704787356,56165.866
0.00490499999999946,-0.04392075994437954,0.00737469660547869,56166.012
-0.00490499999999946,-0.04456226641228524,0.007138225145467801,56166.064
0.0,-0.04651622628820792,0.007194348237303302,56166.221
0.0,-0.04701180553675731,0.007208647114204448,56166.261
-0.00981000000000001,-0.04922927488926974,0.005620622397208305,56166.429
-0.00490499999999946,-0.04966449116046788,0.005479649026794291,56166.46
-0.00490499999999946,-0.05225274028593341,0.004670189029003626,56166.638
0.0,-0.052536099453950394,0.004676980995531606,56166.657
0.0,-0.053996970602535777,0.004712013243937982,56166.755
-0.00981000000000001,-0.0555808048168836,0.0037384028519312175,56166.858
0.00490499999999946,-0.05706398653129099,0.004238337684576772,56166.953
0.023543999999999586,-0.05849379502761288,0.006652386348634471,56167.054
0.00490499999999946,-0.059712611325480044,0.007157583653222763,56167.15
-0.00981000000000001,-0.061071444759167454,0.006165068205125965,56167.255
-0.023543999999999586,-0.062421205583023935,0.0040087210939028966,56167.348
-0.01962000000000002,-0.06455746983435313,0.001562380028055192,56167.475
-0.00490499999999946,-0.06584935579593097,0.0012395055345380632,56167.546
0.0,-0.06823411790499277,0.0012859768844648363,56167.676
-0.00490499999999946,-0.06948971223948834,0.0009767449751994666,56167.744
-0.00490499999999946,-0.07206563716813871,0.00035828115666872726,56167.88
-0.00490499999999946,-0.0732475213666083,8.088194393564936e-05,56167.941
-0.01471499999999947,-0.07649083914266443,-0.002173249964217631,56168.098
-0.13930199999999993,-0.07749996272980833,-0.00786997561604937,56168.139
-0.2060100000000002,-0.08117969564626766,-0.02802392336725929,56168.237
-0.39730499999999985,-0.0878398563279244,-0.0673217286477153,56168.336
-0.4600890000000005,-0.10747359507002732,-0.14041904161187402,56168.495
-0.5699610000000004,-0.11414716238142938,-0.1626335792052048,56168.534
-0.7180920000000005,-0.1551966172508012,-0.2839307144515104,56168.703
-0.622935,-0.16393921499956055,-0.30136288523670135,56168.731
-0.7092630000000003,-0.2340983308789943,-0.4303836913472978,56168.913
-0.6513840000000002,-0.24092112439069768,-0.44014908926808105,56168.928
-0.7475220000000005,-0.2906320262618048,-0.5148655420747418,56169.028
-0.7043579999999998,-0.34639039178618064,-0.5838575938250234,56169.126
-0.6945479999999998,-0.40953472516581424,-0.6525824561060678,56169.225
-0.6847379999999997,-0.4794347460064054,-0.7203361283870926,56169.324
-0.6798330000000004,-0.5830268855351678,-0.810026898091817,56169.456
-0.5748659999999999,-0.639033251700019,-0.8479444609442952,56169.522
-0.5415120000000003,-0.7828618743693793,-0.9334468763822065,56169.68
-0.4022100000000004,-0.8203359525989895,-0.9491191249760352,56169.719
-0.3109769999999995,-0.941838801509576,-0.9873253269294386,56169.842
-0.22072499999999967,-1.0179777773050593,-1.0038528915362115,56169.917
-0.07161299999999975,-1.1196489521913098,-1.010907188816023,56170.016
-0.00981000000000001,-1.240283545871843,-1.0120131346010726,56170.133
0.01962000000000002,-1.3876013070375433,-1.0091563561162242,56170.276
-0.03825900000000015,-1.4256908821930394,-1.0105587126552389,56170.313
0.01962000000000002,-1.6200373996395212,-1.0067829704619127,56170.502
-0.06670800000000028,-1.6282504686964963,-1.0073137746866407,56170.51
-0.00981000000000001,-1.7299614054056554,-1.008249574966261,56170.609
0.06180299999999973,-1.8395857884084628,-1.001598404470327,56170.716
-0.028449000000000134,-1.93263116478014,-1.0041547335253875,56170.807
0.00490499999999946,-2.0544213239205518,-1.003528499366614,56170.926
