accel(m/s2),position(m),speed(m/s),timestamp(s)
0.05;0.05;0.05;0.1
0.00490499999999946,0.0,0.0,63879.857
0.05;0.05;0.05;0.1
0.00490499999999946,-0.0005716692195818199,7.957845879778063e-05,63879.877
0.00980999999999892,-0.0011124042325607788,0.0002483729946698317,63879.896
0.00490499999999946,-0.002525479882092109,0.00044731914170770905,63879.946
0.00980999999999892,-0.002525479882092109,0.00044731914170770905,63879.946
0.0,-0.0028073318003639636,0.0004380583711178253,63879.956
0.0,-0.0033712208527296567,0.0004195368299245816,63879.976
0.00490499999999946,-0.003934499335714328,0.0004991152887223623,63879.996
0.00490499999999946,-0.004468148501424644,0.0005747148245932816,63880.015
0.00980999999999892,-0.005027342424719472,0.0007523932834399875,63880.035
-0.00490499999999946,-0.005585925778634273,0.0006357717422691956,63880.055
0.01471500000000056,-0.006912817582289265,0.0012976400434490062,63880.103
0.00490499999999946,-0.006940150000635617,0.0013016189663758676,63880.104
0.00490499999999946,-0.0072132136708640245,0.001341408195789233,63880.114
0.0,-0.007731744623839895,0.0013238127316590206,63880.133
0.00490499999999946,-0.008276937588792773,0.0014033911904568013,63880.153
0.00980999999999892,-0.008819557984766952,0.001581069649303507,63880.173
0.00490499999999946,-0.009359605811367763,0.0016606481081012877,63880.193
0.00490499999999946,-0.009898062068988408,0.0017402265669280187,63880.213
0.00490499999999946,-0.010434926757237239,0.0018198050257257994,63880.233
0.00980999999999892,-0.01094259746544416,0.0019885995615978504,63880.252
-0.00490499999999946,-0.01147645669379976,0.0018719780204270588,63880.272
0.00490499999999946,-0.012675714364791936,0.002051029552772729,63880.317
-0.00490499999999946,-0.012702298298631518,0.002045198475733281,63880.318
-0.00490499999999946,-0.013048347833708172,0.0019693944739659023,63880.331
0.0,-0.013581610164010665,0.0019508729327726588,63880.351
0.00980999999999892,-0.014113280924943591,0.0021285513915547255,63880.371
0.0,-0.014643360116893659,0.002110029850361482,63880.391
0.00980999999999892,-0.01517184773947532,0.0022877083091435487,63880.411
0.00490499999999946,-0.015671513637797216,0.0023633078450144684,63880.43
-0.00490499999999946,-0.016197878700485682,0.0022466863038436763,63880.45
-0.00490499999999946,-0.016726576194189886,0.002130064762630458,63880.47
0.00490499999999946,-0.01725564411852592,0.0022096432214282384,63880.49
0.00490499999999946,-0.01846590654564341,0.0023926736767007697,63880.536
0.00980999999999892,-0.01846590654564341,0.0023926736767007697,63880.536
0.01471500000000056,-0.018779725113390617,0.0025581407520208045,63880.548
0.00490499999999946,-0.019300231517940216,0.002637719210818585,63880.568
0.00490499999999946,-0.01984504059268643,0.0027212765925721774,63880.589
0.00490499999999946,-0.020362284280425517,0.002800855051369958,63880.609
0.00490499999999946,-0.020852200390644993,0.0028764545872408775,63880.628
0.00490499999999946,-0.021366340518677893,0.0029560330460676083,63880.648
0.00490499999999946,-0.021878889077347825,0.003035611504865389,63880.668
0.00490499999999946,-0.022364344814950834,0.0031112110407363084,63880.687
0.00490499999999946,-0.022873789813912863,0.0031907894995630397,63880.707
0.00490499999999946,-0.024064133151131598,0.0033777988777624317,63880.754
0.0,-0.024064133151131598,0.0033777988777624317,63880.754
-0.00490499999999946,-0.024392858880983193,0.003301994875995053,63880.767
0.00490499999999946,-0.024898488203055687,0.0033815733347928338,63880.787
0.0,-0.02537825601839001,0.003363977870662621,63880.806
0.0,-0.025858358147542816,0.0033463824065324086,63880.825
0.00490499999999946,-0.02636309971918797,0.00342596086535914,63880.845
0.0,-0.02686723072147326,0.003407439324172634,63880.865
0.0,-0.027371732154765755,0.0033889177829793905,63880.885
0.00490499999999946,-0.02787562301869884,0.003468496241777171,63880.905
0.00490499999999946,-0.0283779223136386,0.003548074700603902,63880.925
0.0,-0.02958197525510549,0.0035036230017535938,63880.973
0.00490499999999946,-0.029607101690683917,0.0035076019247094053,63880.974
0.0,-0.029858350781141782,0.0034983411541195213,63880.984
-0.00490499999999946,-0.030336785360408902,0.0033875506899881773,63881.003
0.00980999999999892,-0.030839722566384363,0.003565229148834883,63881.023
0.00980999999999892,-0.031339106203001225,0.00374290760761695,63881.043
0.00490499999999946,-0.031835917270623064,0.003822486066443681,63881.063
0.00980999999999892,-0.032305537039055886,0.003991280602315732,63881.082
