accel(m/s2),position(m),speed(m/s),timestamp(s)
0.05;0.05;0.05;0.1
0.0,0.0,0.0,63520.244
0.05;0.05;0.05;0.1
-0.00490499999999946,-0.0019783560476202408,4.219641827950282e-05,63520.342
-0.00490499999999946,-0.003972964754017972,8.482341225739731e-05,63520.441
-0.00490499999999946,-0.005963353388011807,0.00012745040623529202,63520.54
-0.00981000000000001,-0.007973558902102709,-0.0003155175997965748,63520.639
-0.00490499999999946,-0.010232106865055829,-0.00026815427315516564,63520.749
-0.01471499999999947,-0.012068013542580306,-0.0010935436118056606,63520.837
0.0,-0.014950562757848975,-0.0003625697413396113,63520.974
-0.00490499999999946,-0.016177963638806865,-0.00033673519953634524,63521.034
0.0,-0.01840917028773106,0.00025017812710785917,63521.144
-0.00490499999999946,-0.020262182824039777,0.0002902216669048007,63521.237
-0.01471499999999947,-0.022153894656148043,-0.0005820647933056826,63521.33
0.00490499999999946,-0.024162231317346187,0.00043175220061700964,63521.429
-0.00981000000000001,-0.026512655363215364,-9.175544288999443e-05,63521.546
-0.00981000000000001,-0.028188811381343742,-0.00045865823573462,63521.628
0.0,-0.030923164440617417,0.0002563089076573679,63521.762
-0.00490499999999946,-0.03217340953317965,0.00028343517654954263,63521.825
-0.00981000000000001,-0.03416817255500914,-0.00015953282948232353,63521.924
0.00490499999999946,-0.03613467855193377,0.0008542841645148794,63522.023
-0.01471499999999947,-0.038076422371431363,-6.489941718734564e-05,63522.121
-0.00490499999999946,-0.04008163356554052,-2.2272423209452122e-05,63522.22
-0.00981000000000001,-0.04282430623682688,-0.0006173708555506901,63522.353
-0.00490499999999946,-0.044150468954511045,-0.0005898140109601227,63522.417
-0.00490499999999946,-0.046228671516452255,-0.0005467564412869694,63522.517
-0.00490499999999946,-0.048260609695317605,-0.0005045600230074668,63522.615
-0.00490499999999946,-0.050330286858463684,-0.00046150245333431185,63522.715
-0.00490499999999946,-0.052332983445019465,-0.00041973661075006725,63522.812
-0.00981000000000001,-0.05441870326693921,-0.0008671790410698325,63522.912
0.00490499999999946,-0.05645526623881242,0.0001466379529273705,63523.011
-0.00981000000000001,-0.05844280557704515,-0.0002918556287840428,63523.109
-0.00490499999999946,-0.06047048543610284,-0.00024922863480614926,63523.208
-0.00490499999999946,-0.06249394522275663,-0.00020660164082825228,63523.307
