accel(m/s2),position(m),speed(m/s),timestamp(s)
0.05;0.05;0.05;0.1
0.00490499999999946,0.0,0.0,63267.773
0.05;0.05;0.05;0.1
0.00490499999999946,0.00027932264356901447,0.0005204251224454339,63267.872
0.00490499999999946,0.0006101673742350749,0.0010408502448526194,63267.971
-0.00490499999999946,0.0010212749392718538,0.00047625585273553846,63268.095
-0.00490499999999946,0.0012312132081297288,0.00014387367030382716,63268.168
0.00490499999999946,0.0015312053790891855,0.0006748124315884743,63268.269
-0.00490499999999946,0.001820934893546107,0.00023770709577833755,63268.365
-0.00490499999999946,0.0020803683354763537,-0.00022216414296031796,63268.466
0.00490499999999946,0.002332022390488464,0.00028774734064590274,63268.563
-0.00490499999999946,0.002640673272643797,-0.00025863432910848606,63268.683
0.0,0.002819313966806925,-0.0002315442338795194,63268.76
0.00490499999999946,0.0030785488778218638,0.00029413770796639697,63268.86
-0.00981000000000001,0.003312973800917893,-0.0006327639889994391,63268.958
-0.00490499999999946,0.0034815789045727938,-0.001083528866573313,63269.057
-0.00490499999999946,0.003605558285346989,-0.0015342937441471867,63269.156
0.0,0.003743412432534521,-0.0014878535809011864,63269.288
-0.00981000000000001,0.0037935901421415636,-0.002102635318718356,63269.353
0.00980999999999892,0.0038887888416437285,-0.0010966151963372052,63269.452
0.0,0.004035509628272231,-0.001061785073901425,63269.551
0.0,0.004185678597021945,-0.001026954951465645,63269.65
0.0,0.00433929574789287,-0.0009921248290298648,63269.749
-0.00490499999999946,0.0045040959048456355,-0.0015840383046081625,63269.879
-0.00490499999999946,0.004559725169991417,-0.0018891014035786575,63269.946
0.0,0.004627300280158307,-0.0018546231005627653,63270.044
0.0,0.0046997023045080005,-0.0018194411587096572,63270.144
0.0,0.0047741041186719225,-0.001784962855693765,63270.242
0.0,0.004852678487022762,-0.0017501327332579849,63270.341
-0.00490499999999946,0.004910664084993856,-0.0022008976108318585,63270.44
-0.00490499999999946,0.00492379845155151,-0.0026607688495373853,63270.541
0.0,0.004915832277521067,-0.002626642365938821,63270.638
0.0,0.004911080374355982,-0.0025918122435030413,63270.737
-0.00981000000000001,0.004861702748310185,-0.0035281721210866767,63270.836
0.0,0.004768648928164342,-0.0034936938180707843,63270.934
0.0,0.004678058931236476,-0.003458863695635004,63271.033
-0.00490499999999946,0.004534169038351861,-0.004014351726554175,63271.155
-0.00981000000000001,0.0043967239212810505,-0.004733173450754233,63271.231
0.00980999999999892,0.004231499345716987,-0.0037271533282991452,63271.33
-0.01962000000000002,0.004021649047294696,-0.005634703205762002,63271.429
0.01471500000000056,0.00375101866499317,-0.003706150320125275,63271.557
0.01471500000000056,0.0037082497411458377,-0.002666539780308506,63271.626
0.00980999999999892,0.003747621898959991,-0.0016605196578534183,63271.725
0.00490499999999946,0.003862553096398231,-0.0011400945354079846,63271.824
0.0,0.004039494599863101,-0.0010968207469281752,63271.947
0.00490499999999946,0.004162579362052578,-0.0007078161099537826,63272.021
-0.00490499999999946,0.004325137085462216,-0.0011631341680934828,63272.121
0.00980999999999892,0.004510964604703506,-0.00016727586509596897,63272.219
0.00490499999999946,0.004811801922351549,0.0004214879097852269,63272.331
-0.00981000000000001,0.005033535830189521,-0.0003919156202487385,63272.417
-0.1294919999999999,0.004490649279802866,-0.014597335484284917,63272.527
-0.2393639999999998,0.0025391500056194845,-0.035391395194760956,63272.614
-0.297243,-0.004819357595702777,-0.07636237811470917,63272.752
-0.445374,-0.010048054881707104,-0.10306370894856084,63272.812
-0.5650559999999999,-0.022765133304861254,-0.15896942282724333,63272.911
-0.6660989999999997,-0.04129003709179933,-0.2242126465229867,63273.009
-0.6513840000000002,-0.06990426257795938,-0.2964772185704092,63273.12
-0.7328069999999999,-0.09788946033188715,-0.35946836409726013,63273.206
-0.6278399999999995,-0.15002919487109184,-0.4416693157541989,63273.337
-0.7328069999999999,-0.18158161037863907,-0.4914762680332268,63273.405
-0.6562889999999997,-0.23264507737514598,-0.5557581117289884,63273.503
-0.7328069999999999,-0.29100096544999127,-0.6282711746080029,63273.602
-0.742617,-0.3558848803465557,-0.7010131623036038,63273.7
-0.6994530000000003,-0.4292255972469816,-0.7709232803658195,63273.8
-0.5984100000000006,-0.5392545635607524,-0.8522591929240632,63273.936
-0.4885379999999996,-0.591994002035463,-0.8820385499402713,63273.997
-0.48363300000000015,-0.6814305763000749,-0.9298833868152764,63274.096
-0.297243,-0.7746903852271178,-0.9592756136934287,63274.195
-0.21091499999999966,-0.8694595021495345,-0.97991080539002,63274.293
-0.0765180000000003,-0.9675753083526961,-0.9875274234480554,63274.393
0.00980999999999892,-1.0640531811882132,-0.9865315651449841,63274.491
0.00490499999999946,-1.160457013712871,-0.9860163968419773,63274.589
-0.023543999999999586,-1.2589185090612272,-0.9883356149000899,63274.689
0.028448999999999048,-1.3740573555511804,-0.9849659190281682,63274.806
-0.04806900000000015,-1.4528021584076305,-0.9887832934747687,63274.886
0.0529740000000007,-1.550176819685511,-0.983504037352228,63274.985
0.0,-1.64728843369426,-0.9834692072297923,63275.084
0.01471500000000056,-1.7443244886562583,-0.981977592107437,63275.183
0.00980999999999892,-1.840258478020365,-0.9809817338043655,63275.281
0.00490499999999946,-1.9527423991088066,-0.9803771995712447,63275.396
0.03825900000000015,-2.033767896148914,-0.9771725015595556,63275.479
0.0,-2.130252688114176,-0.9771376714371198,63275.578
0.00490499999999946,-2.22573591905548,-0.9766225031341131,63275.676
-0.03825900000000015,-2.3331122105829545,-0.9807922929980962,63275.786
0.03335400000000068,-2.419065865067801,-0.9778261808891512,63275.874
-0.023543999999999586,-2.515730748651586,-0.9801222067665932,63275.973
-0.043163999999999605,-2.611737291400308,-0.9843178004638085,63276.071
-0.043163999999999605,-2.710127027110847,-0.9885990185218925,63276.171
-0.00490499999999946,-2.806780577686436,-0.9890452302188675,63276.269
-0.023543999999999586,-2.927304715736156,-0.9918746762498761,63276.391
0.043163999999999605,-3.0013805194512218,-0.9886109897936126,63276.466
