accel(m/s2),position(m),speed(m/s),timestamp(s)
0.05;0.05;0.05;0.1
0.0,0.0,0.0,63393.946
0.05;0.05;0.05;0.1
-0.00490499999999946,0.000474847929459492,-0.00042404976772539955,63394.044
-0.00490499999999946,0.0009907778270230585,-0.0009346403043621423,63394.162
0.0,0.0013270162572593842,-0.0008878254185059992,63394.243
-0.00490499999999946,0.0017148572957069424,-0.0013118751862313987,63394.341
0.0,0.002084695266917303,-0.0012552349539659874,63394.439
-0.00981000000000001,0.0024186949750554013,-0.002178438798578587,63394.539
-0.00490499999999946,0.002682480053004372,-0.0026068156047668696,63394.638
0.0,0.003022091604005588,-0.0025276348719031213,63394.775
0.0,0.00317557743380875,-0.002492957178680087,63394.835
0.0,0.0034322621446280085,-0.0024357389848587156,63394.934
0.0,0.0036946114566356954,-0.0023785207910373444,63395.033
0.0,0.003962625369812114,-0.002321302597220178,63395.132
0.0,0.0042363038841962426,-0.002264084403398807,63395.231
0.0,0.004515646999768801,-0.0022068662095774357,63395.33
-0.00490499999999946,0.0047742220406938145,-0.002630915977302835,63395.428
0.00490499999999946,0.0050442286464980855,-0.002082619821936901,63395.528
0.00490499999999946,0.00536557370813669,-0.0015398066281058758,63395.627
-0.00490499999999946,0.005692583370963723,-0.001968183434294158,63395.726
-0.00490499999999946,0.005995487232679116,-0.0024268495095966882,63395.832
0.00980999999999892,0.006274517159987999,-0.0014919329697964945,63395.922
-0.00490499999999946,0.006606266314987756,-0.001920309775984777,63396.021
0.0,0.006919643118674982,-0.0018630915821634057,63396.12
0.0,0.007238684523527191,-0.0018058733883462397,63396.219
-0.00981000000000001,0.007515316624588936,-0.0027198451945442837,63396.318
0.00490499999999946,0.00783158701114578,-0.002067372769656029,63396.437
0.00490499999999946,0.008085343445656284,-0.0016342188068822333,63396.516
-0.00490499999999946,0.008506600918990016,-0.0022183689971046368,63396.651
0.0,0.008687244790407403,-0.0021819574192179273,63396.714
-0.00490499999999946,0.00895068152491307,-0.002610334225406209,63396.813
-0.00981000000000001,0.009146162890288509,-0.0035150739931225266,63396.911
0.00490499999999946,0.009369957855366068,-0.002857118606659469,63397.031
-0.00490499999999946,0.00952886869279597,-0.0031946276054420422,63397.109
0.0,0.009714196926940956,-0.003137987373172426,63397.207
-0.00490499999999946,0.0098829866959926,-0.003566364179329225,63397.306
-0.00490499999999946,0.010009367161244509,-0.003994740985517508,63397.405
-0.00490499999999946,0.010093338322682936,-0.00442311779170579,63397.504
-0.00490499999999946,0.010134900180307868,-0.004851494597894073,63397.603
-0.00490499999999946,0.010134301639182781,-0.005275544365619472,63397.701
-0.00981000000000001,0.01006627040616138,-0.006198748210232072,63397.801
-0.00490499999999946,0.009932044852348701,-0.006627125016420355,63397.9
0.0,0.00977944694722349,-0.006569906822598984,63397.999
0.0,0.009632513643297508,-0.006512688628781817,63398.098
0.0,0.009492671897137234,-0.006456048396512201,63398.196
0.0,0.009357010577393236,-0.0063988302026950356,63398.295
0.00490499999999946,0.009251050811328246,-0.00585601700886401,63398.394
-0.00490499999999946,0.009150755646451677,-0.006284393815052292,63398.493
0.023543999999999586,0.009147465502258957,-0.003896319621359878,63398.592
0.028448999999999048,0.009404631655755707,-0.001022650427482299,63398.691
-0.01962000000000002,0.009708598413326525,-0.0028887701951803447,63398.789
-0.01962000000000002,0.009829949825507625,-0.004773932001397804,63398.888
-0.01962000000000002,0.009764670218869474,-0.006659093807615263,63398.987
-0.00981000000000001,0.009563373145195966,-0.00756383357533158,63399.085
-0.00981000000000001,0.009269967187734766,-0.008477805381529624,63399.184
-0.00981000000000001,0.008886078021458153,-0.009391777187727667,63399.283
-0.01471499999999947,0.008387668693907092,-0.010791343993832506,63399.382
-0.00490499999999946,0.007761540625750553,-0.011245683030703635,63399.487
-0.00490499999999946,0.007167453510681234,-0.01164809760620907,63399.58
-0.01471499999999947,0.006265686119118746,-0.013358679258194985,63399.701
-0.14813100000000004,0.005209139802167258,-0.02457271018024819,63399.777
-0.2589839999999998,0.0020557747760545746,-0.049896501947500366,63399.875
-0.3355020000000001,-0.004024618996398922,-0.08305398175434298,63399.974
-0.5032530000000002,-0.014985467378856171,-0.1358348607891522,63400.079
-0.5464169999999997,-0.029508116669593583,-0.1865978913650674,63400.172
-0.7328069999999999,-0.059020505866847116,-0.28105543732523164,63400.301
-0.6562889999999997,-0.07962471149735606,-0.32629949898008465,63400.37
-0.7180920000000005,-0.11494388426880298,-0.3973333887824639,63400.469
-0.6994530000000003,-0.15720407171417677,-0.4665220175900268,63400.568
-0.752427,-0.21965246887867157,-0.5589994493186106,63400.691
-0.6660989999999997,-0.26186299102823174,-0.6075824851278218,63400.764
-0.6562889999999997,-0.32472631382534706,-0.6724978779305282,63400.863
-0.6896430000000003,-0.39417971179192185,-0.7407153167380718,63400.962
-0.6945479999999998,-0.47041067315307944,-0.8094183505456248,63401.061
-0.5846759999999999,-0.5529048071252993,-0.8672440563529606,63401.16
-0.5120820000000003,-0.6407679390689036,-0.917882956156431,63401.259
-0.39730499999999985,-0.7330818574112712,-0.9571589329633959,63401.358
-0.30607200000000007,-0.8288370101410881,-0.9874028427701802,63401.457
-0.20110499999999965,-0.9310824340147761,-1.008057127729246,63401.56
-0.03825900000000015,-1.0255307734766272,-1.011599145343368,63401.654
0.00490499999999946,-1.1482889068859266,-1.010930224033835,63401.776
0.01471500000000056,-1.2236858578526963,-1.0097832519172378,63401.851
-0.01471499999999947,-1.32322302317317,-1.0111828187233427,63401.95
0.01962000000000002,-1.4227304869472648,-1.0091832205294824,63402.049
-0.057879000000000166,-1.5305002465552788,-1.0153144316434393,63402.156
-0.00490499999999946,-1.6224513673724645,-1.0157081921420503,63402.247
-0.01962000000000002,-1.7469063454551712,-1.0180503628709325,63402.37
0.01471500000000056,-1.8218254384675316,-1.0169186837159476,63402.444
-0.00981000000000001,-1.9220449745835424,-1.0178326555220785,63402.543
-0.028449000000000134,-2.0224463343352346,-1.0205918883283136,63402.642
0.03335400000000068,-2.1268665421432336,-1.0170968962881834,63402.745
-0.01471499999999947,-2.2230740041785553,-1.0184399149404917,63402.84
-0.01471499999999947,-2.3508734388984984,-1.0202211817847748,63402.966
-0.0765180000000003,-2.4231409194459026,-1.0256129245141765,63403.037
0.03825900000000015,-2.522968864596328,-1.0218069022816998,63403.135
0.0,-2.62464098161948,-1.0217491061263266,63403.235
-0.03825900000000015,-2.7326222383348813,-1.0257432962016215,63403.341
-0.01962000000000002,-2.825583313284366,-1.027476121700238,63403.432
0.043163999999999605,-2.954061866546645,-1.021964634544617,63403.558
-0.028449000000000134,-3.0263319743329173,-1.0239434782744001,63403.629
0.10987200000000097,-3.1266604634765747,-1.0130089320803615,63403.728
-0.04806900000000015,-3.2266804224101633,-1.0177105448862898,63403.827
0.00490499999999946,-3.346136001718808,-1.0170635554229364,63403.945
-0.01962000000000002,-3.427157011591582,-1.0185869184986704,63404.025
0.048068999999999064,-3.5675693059310243,-1.011824990842916,63404.164
-0.028449000000000134,-3.627016437686284,-1.0134693821112761,63404.223
0.00490499999999946,-3.725814481589177,-1.01293205187898,63404.321
-0.01471499999999947,-3.825663378105847,-1.0143316186850848,63404.42
0.08142299999999975,-3.925179707474648,-1.0062135234911025,63404.519
0.00980999999999892,-4.024243284925744,-1.0051851152972617,63404.618
-0.00490499999999946,-4.122276578293543,-1.005609165064987,63404.716
0.03825900000000015,-4.222137626595053,-1.0017254689096695,63404.816
0.00490499999999946,-4.319784766996877,-1.0011881386774135,63404.914
0.0,-4.419395007666877,-1.0011303425220361,63405.014
-0.00981000000000001,-4.517054487112712,-1.0020350822897524,63405.112
0.01471500000000056,-4.629615815771522,-1.000306977634217,63405.225
-0.028449000000000134,-4.714312393659051,-1.002676015902125,63405.31
0.00980999999999892,-4.815018976426969,-1.0016268317851726,63405.411
-0.01471499999999947,-4.910754728720683,-1.0029839874759814,63405.507
0.01962000000000002,-5.009450508201273,-1.0009843892821213,63405.606
0.00490499999999946,-5.108020438318169,-1.0004415760882903,63405.705
0.0,-5.2214910045415905,-1.0003756884711632,63405.819
-0.00490499999999946,-5.304116966196984,-1.000734832662197,63405.902
0.01962000000000002,-5.402590079343774,-0.9987352344684838,63406.001
-0.03825900000000015,-5.501148868316125,-1.0024656572747381,63406.1
-0.01962000000000002,-5.599985628726798,-1.0043508190809556,63406.199
-0.00490499999999946,-5.698936909298788,-1.0047791958871437,63406.298
-0.023543999999999586,-5.816062191475809,-1.0074662223853188,63406.415
