accel(m/s2),position(m),speed(m/s),timestamp(s)
0.05;0.05;0.05;0.1
-0.00490499999999946,0.0,0.0,63154.788
0.05;0.05;0.05;0.1
-0.00490499999999946,-0.0003180691606636603,8.696563767344317e-06,63154.876
-0.00490499999999946,-0.0007442990638046701,2.0160216006802475e-05,63154.992
0.0,-0.0010213313130953566,0.0004304738322556468,63155.074
0.00490499999999946,-0.001342190726883552,0.0016195327828738306,63155.194
-0.00490499999999946,-0.0014937199506906422,0.0016271422761703468,63155.271
0.0,-0.0016690944911167084,0.0021225209104188923,63155.37
0.00490499999999946,-0.0017713895942444787,0.0031034945446049953,63155.469
-0.00981000000000001,-0.0018474177723629775,0.00263248935422935,63155.567
-0.00490499999999946,-0.0019472999045510643,0.0026422729884675224,63155.666
-0.00490499999999946,-0.00204621345695866,0.002652056622706414,63155.765
-0.00981000000000001,-0.002168195382077549,0.0021762452569355443,63155.864
-0.00490499999999946,-0.0023132456799077328,0.002186028891174436,63155.963
-0.00490499999999946,-0.0024573273979358913,0.0021958125254126076,63156.062
0.0,-0.002576403583685849,0.002691191159661154,63156.161
-0.00981000000000001,-0.002692837493518933,0.0022201859693204776,63156.259
0.0,-0.0028095007083219635,0.002715564603569022,63156.358
0.00490499999999946,-0.0028530844858324486,0.0036965382378272233,63156.457
0.0,-0.002823588826052557,0.00419191687203936,63156.556
-0.00490499999999946,-0.002769397806073991,0.0042016016816903215,63156.654
-0.00490499999999946,-0.002713937817851753,0.004211385315928495,63156.753
-0.00490499999999946,-0.0026578388903719464,0.004221070125579456,63156.851
-0.00490499999999946,-0.0026001171058583454,0.0042309525844062765,63156.951
0.0,-0.0025177144257639015,0.004726331218654822,63157.05
-0.00490499999999946,-0.0024111507998202915,0.004736016028305065,63157.148
-0.01471499999999947,-0.002350857696281749,0.0037746096625245387,63157.247
0.0,-0.0023136329654572354,0.0042699882967366775,63157.346
0.00490499999999946,-0.0022033287973410483,0.005250961930994877,63157.445
0.0,-0.002021797551589985,0.005741336740635929,63157.543
0.00490499999999946,-0.001768655764475371,0.006712401550339889,63157.641
-0.00981000000000001,-0.001486325837488641,0.006231784009173794,63157.741
-0.00981000000000001,-0.0012557816480760833,0.0057607788188331205,63157.839
0.0,-0.0010219261707703538,0.0062561574530816625,63157.938
0.00980999999999892,-0.0006639127424711046,0.007826422859434627,63158.044
-0.01471499999999947,-0.00031882712921295353,0.0069329947215853935,63158.136
0.01962000000000002,0.0001886570393165015,0.009641615426309333,63158.246
0.01962000000000002,0.0008060510730035515,0.011783888165477279,63158.333
0.01471500000000056,0.0020101891096819223,0.014327616537380138,63158.462
-0.00490499999999946,0.0027420217191465434,0.014334336609382402,63158.53
0.0,0.0038246594177336196,0.014829715243630949,63158.629
0.00490499999999946,0.00498037655361324,0.01581068887788915,63158.728
0.0,0.006296057732940107,0.01634109428424451,63158.834
-0.00490499999999946,0.007466009037251715,0.016350186146365013,63158.926
-0.00981000000000001,0.008807568174773841,0.015831119201897236,63159.034
-0.01471499999999947,0.00985578342328301,0.014966824590253803,63159.123
-0.10104299999999977,0.010512412774509908,0.002961927663787469,63159.248
-0.2060100000000002,0.00993162188243312,-0.011711523142064504,63159.321
-0.32078699999999954,0.006910410417114515,-0.042658274331825896,63159.419
