"DTor-timestamp","DTor-q2","DTor-T(°)","DTor-AngleX(deg)","DTor-hx","DTor-AngleZ(deg)","DTor-hy","DTor-hz","DTor-wz(deg/s)","DTor-AngleY(deg)","DTor-ax(g)","DTor-wx(deg/s)","DTor-q3 ","DTor-wy(deg/s)","DTor-q0","DTor-ay(g)","DTor-az(g)","DTor-q1","PTor-timestamp","PTor-q2","PTor-T(°)","PTor-AngleX(deg)","PTor-hx","PTor-AngleZ(deg)","PTor-hy","PTor-hz","PTor-wz(deg/s)","PTor-AngleY(deg)","PTor-ax(g)","PTor-wx(deg/s)","PTor-q3 ","PTor-wy(deg/s)","PTor-q0","PTor-ay(g)","PTor-az(g)","PTor-q1",,"DTal-timestamp","DTal-q2","DTal-T(°)","DTal-AngleX(deg)","DTal-hx","DTal-AngleZ(deg)","DTal-hy","DTal-hz","DTal-wz(deg/s)","DTal-AngleY(deg)","DTal-ax(g)","DTal-wx(deg/s)","DTal-q3 ","DTal-wy(deg/s)","DTal-q0","DTal-ay(g)","DTal-az(g)","DTal-q1","PTal-timestamp","PTal-q2","PTal-T(°)","PTal-AngleX(deg)","PTal-hx","PTal-AngleZ(deg)","PTal-hy","PTal-hz","PTal-wz(deg/s)","PTal-AngleY(deg)","PTal-ax(g)","PTal-wx(deg/s)","PTal-q3 ","PTal-wy(deg/s)","PTal-q0","PTal-ay(g)","PTal-az(g)","PTal-q1","operationApplied",
"55297.797","0.0","0.0","-0.3571","0.0","113.736","0.0","0.0","0.0","0.2856","-0.0054","0.0","0.0","0.0","0.0","-0.0068","0.9985","0.0","55574.098","0.0","0.0","0.0055","0.0","112.5714","0.0","0.0","0.0","-0.0055","5.0E-4","0.0","0.0","0.0","0.0","0.0","1.0","0.0"," ","55297.797","0.0","0.0","-0.3571","0.0","113.736","0.0","0.0","0.0","0.2856","-0.0054","0.0","0.0","0.0","0.0","-0.0068","0.9985","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55297.895","0.0","0.0","-0.3571","0.0","113.7415","0.0","0.0","0.0","0.2802","-0.0059","0.0","0.0","0.0","0.0","-0.0098","1.0","0.0","55574.195","0.0","0.0","0.0055","0.0","112.5714","0.0","0.0","0.0","-0.0055","0.0","0.0","0.0","0.0","0.0","0.0","0.999","0.0"," ","55297.895","0.0","0.0","-0.3571","0.0","113.7415","0.0","0.0","0.0","0.2802","-0.0059","0.0","0.0","0.0","0.0","-0.0098","1.0","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55297.992","0.0","0.0","-0.3571","0.0","113.7524","0.0","0.0","0.0","0.2856","-0.0044","0.0","0.0","0.0","0.0","-0.0044","0.9995","0.0","55574.297","0.0","0.0","0.0055","0.0","112.5714","0.0","0.0","0.0","-0.0055","0.0","0.0","0.0","0.0","0.0","5.0E-4","0.9995","0.0"," ","55297.992","0.0","0.0","-0.3571","0.0","113.7524","0.0","0.0","0.0","0.2856","-0.0044","0.0","0.0","0.0","0.0","-0.0044","0.9995","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55298.12","0.0","0.0","-0.3571","0.0","113.7634","0.0","0.0","0.0","0.2856","-0.0034","0.0","0.0","0.0","0.0","-0.0029","0.9976","0.0","55574.395","0.0","0.0","0.0055","0.0","112.5714","0.0","0.0","0.0","-0.0055","0.0","0.0","0.0","0.0","0.0","0.0","0.9995","0.0"," ","55298.12","0.0","0.0","-0.3571","0.0","113.7634","0.0","0.0","0.0","0.2856","-0.0034","0.0","0.0","0.0","0.0","-0.0029","0.9976","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55298.19","0.0","0.0","-0.3571","0.0","113.7744","0.0","0.0","0.0","0.2856","-0.0044","0.0","0.0","0.0","0.0","-0.0073","0.9995","0.0","55574.492","0.0","0.0","0.0055","0.0","112.5714","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.999","0.0"," ","55298.19","0.0","0.0","-0.3571","0.0","113.7744","0.0","0.0","0.0","0.2856","-0.0044","0.0","0.0","0.0","0.0","-0.0073","0.9995","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55298.29","0.0","0.0","-0.3571","0.0","113.7799","0.0","0.0","0.0","0.2856","-0.0039","0.0","0.0","0.0","0.0","-0.0063","0.9971","0.0","55574.594","0.0","0.0","0.0055","0.0","112.5659","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.999","0.0"," ","55298.29","0.0","0.0","-0.3571","0.0","113.7799","0.0","0.0","0.0","0.2856","-0.0039","0.0","0.0","0.0","0.0","-0.0063","0.9971","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55298.39","0.0","0.0","-0.3571","0.0","113.7854","0.0","0.0","0.0","0.2856","-0.0049","0.0","0.0","0.0","0.0","-0.0049","0.999","0.0","55574.69","0.0","0.0","0.0","0.0","112.5659","0.0","0.0","0.0","0.0","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.9995","0.0"," ","55298.39","0.0","0.0","-0.3571","0.0","113.7854","0.0","0.0","0.0","0.2856","-0.0049","0.0","0.0","0.0","0.0","-0.0049","0.999","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55298.5","0.0","0.0","-0.3571","0.0","113.7964","0.0","0.0","0.0","0.2856","-0.0049","0.0","0.0","0.0","0.0","-0.0068","0.9985","0.0","55574.79","0.0","0.0","0.0","0.0","112.5659","0.0","0.0","0.0","-0.0055","0.0","0.0","0.0","0.0","0.0","5.0E-4","1.0","0.0"," ","55298.5","0.0","0.0","-0.3571","0.0","113.7964","0.0","0.0","0.0","0.2856","-0.0049","0.0","0.0","0.0","0.0","-0.0068","0.9985","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55298.586","0.0","0.0","-0.3571","0.0","113.8019","0.0","0.0","0.0","0.2856","-0.0044","0.0","0.0","0.0","0.0","-0.0068","0.999","0.0","55574.887","0.0","0.0","0.0","0.0","112.5714","0.0","0.0","0.0","-0.0055","5.0E-4","0.0","0.0","0.0","0.0","0.0","0.9995","0.0"," ","55298.586","0.0","0.0","-0.3571","0.0","113.8019","0.0","0.0","0.0","0.2856","-0.0044","0.0","0.0","0.0","0.0","-0.0068","0.999","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
"55298.723","0.0","0.0","-0.3571","0.0","113.8074","0.0","0.0","0.0","0.2911","-0.0054","0.0","0.0","0.0","0.0","-0.0063","0.9985","0.0","55574.99","0.0","0.0","0.0","0.0","112.5714","0.0","0.0","0.0","-0.0055","0.001","0.0","0.0","0.0","0.0","0.0","1.0","0.0"," ","55298.723","0.0","0.0","-0.3571","0.0","113.8074","0.0","0.0","0.0","0.2911","-0.0054","0.0","0.0","0.0","0.0","-0.0063","0.9985","0.0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Deletion"
