"DTor-timestamp","DTor-acceleration","PTor-timestamp","PTor-acceleration",,"DTal-timestamp","DTal-acceleration","PTal-timestamp","PTal-acceleration","operationApplied",
"0.0","0.0","0.0","0.0"," ","0.0","0.0","0.0","0.0","Match"
"0.1","0.0","0.099","0.004905"," ","0.1","0.0","0.099","0.004905","Match"
"0.2","0.0","0.199","0.00981"," ","0.2","0.0","0.199","0.00981","Match"
"0.3","0.0","0.297","-0.023544"," ","0.3","0.0","0.297","-0.023544","Match"
"0.4","0.0","0.397","-0.014715"," ","0.4","0.0","0.397","-0.014715","Match"
"0.5","0.0","0.494","-0.004905"," ","0.5","0.0","0.494","-0.004905","Match"
"0.6","-0.1","0.593","0.0"," ","0.6","-0.1","0.593","0.0","Match"
"0.7","-0.2","0.692","-0.00981"," ","0.7","-0.2","0.692","-0.00981","Match"
"0.8","-0.3","0.791","0.023544"," ","0.8","-0.3","0.791","0.023544","Match"
"0.9","-0.4","0.89","-0.014715"," ","-","-","0.89","-0.014715","Insertion"
"1.0","-0.5","0.988","0.004905"," ","-","-","0.988","0.004905","Insertion"
"1.1","-0.6","1.088","0.014715"," ","-","-","1.088","0.014715","Insertion"
"1.2","-0.7","1.188","0.0"," ","-","-","1.188","0.0","Insertion"
"1.3","-0.7","1.285","0.014715"," ","-","-","1.285","0.014715","Insertion"
"1.4","-0.7","1.388","0.00981"," ","-","-","1.388","0.00981","Insertion"
"1.5","-0.7","1.483","0.0"," ","-","-","1.483","0.0","Insertion"
"1.6","-0.7","1.594","-0.004905"," ","-","-","1.594","-0.004905","Insertion"
"1.7","-0.7","1.681","0.00981"," ","-","-","1.681","0.00981","Insertion"
"1.8","-0.7","1.796","-0.004905"," ","-","-","1.796","-0.004905","Insertion"
"1.9","-0.7","1.878","0.004905"," ","-","-","1.878","0.004905","Insertion"
"2.0","-0.628571","2.015","0.004905"," ","-","-","2.015","0.004905","Insertion"
"2.1","-0.528571","2.076","0.004905"," ","-","-","2.076","0.004905","Insertion"
"2.2","-0.428571","2.175","-0.004905"," ","-","-","2.175","-0.004905","Insertion"
"2.3","-0.328571","2.274","-0.004905"," ","-","-","2.274","-0.004905","Insertion"
"2.4","-0.228571","2.373","-0.004905"," ","-","-","2.373","-0.004905","Insertion"
"2.5","-0.128571","2.471","-0.057879"," ","0.9","-0.4","2.471","-0.057879","Match"
"2.6","-0.028571","2.607","-0.143226"," ","1.0","-0.5","-","-","Deletion"
"2.7","0.0","2.669","-0.325692"," ","-","-","2.607","-0.143226","Insertion"
"2.8","0.0","2.769","-0.426735"," ","1.1","-0.6","2.669","-0.325692","Match"
"2.9","0.0","2.867","-0.483633"," ","1.2","-0.7","2.769","-0.426735","Match"
"3.0","0.0","2.966","-0.579771"," ","1.3","-0.7","2.867","-0.483633","Match"
"3.1","0.0","3.065","-0.732807"," ","1.4","-0.7","2.966","-0.579771","Match"
"3.2","0.0","3.164","-0.756351"," ","1.5","-0.7","3.065","-0.732807","Match"
"3.3","0.0","3.262","-0.747522"," ","1.6","-0.7","3.164","-0.756351","Match"
"3.4","0.0","3.362","-0.709263"," ","1.7","-0.7","3.262","-0.747522","Match"
"3.5","0.0","3.46","-0.722997"," ","1.8","-0.7","3.362","-0.709263","Match"
"3.6","0.0","3.559","-0.699453"," ","1.9","-0.7","3.46","-0.722997","Match"
