address;Time(s);ax(g);ay(g);az(g);wx(deg/s);wy(deg/s);wz(deg/s);AngleX(deg);AngleY(deg);AngleZ(deg);T(°);hx;hy;hz;q0;q1;q2;q3 
0x50;40142.767;-0.0015;-0.0029;1.0000;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9631;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40142.89;-0.0010;-0.0034;1.0005;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9576;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40142.966;-0.0015;-0.0039;1.0010;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9631;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.064;-0.0024;-0.0034;0.9995;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9576;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.163;-0.0020;-0.0024;1.0010;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9576;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.262;-0.0010;-0.0039;1.0015;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9686;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.361;-0.0020;-0.0039;1.0005;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9796;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.459;-0.0024;-0.0034;1.0010;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9796;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.559;-0.0020;-0.0034;1.0005;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9796;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.701;-0.0020;-0.0029;1.0000;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9796;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.756;-0.0015;-0.0029;1.0005;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9796;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.856;-0.0015;-0.0039;1.0000;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9741;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40143.954;-0.0020;-0.0034;1.0000;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9631;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40144.054;-0.0020;-0.0034;1.0005;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9631;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40144.168;-0.0020;-0.0029;1.0010;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9631;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40144.251;-0.0015;-0.0024;1.0005;0.0000;0.0000;0.0000;-0.1813;0.0879;150.9576;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40144.35;-0.0024;-0.0029;1.0015;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9576;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40144.448;-0.0015;-0.0029;1.0010;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9576;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40144.572;-0.0015;-0.0034;1.0005;0.0000;0.0000;0.0000;-0.1758;0.0879;150.9521;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
