address;Time(s);ax(g);ay(g);az(g);wx(deg/s);wy(deg/s);wz(deg/s);AngleX(deg);AngleY(deg);AngleZ(deg);T(°);hx;hy;hz;q0;q1;q2;q3 
0x50;39853.239;0.0005;-0.0005;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5951;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.252;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5951;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.348;0.0000;-0.0005;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5896;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.463;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5896;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.608;0.0000;0.0000;0.9995;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5896;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.659;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5841;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.821;0.0000;-0.0010;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5841;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.845;0.0005;0.0000;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5896;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39853.994;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;-0.0110;-0.0055;150.5786;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.041;0.0000;0.0000;1.0015;0.0000;0.0000;0.0000;-0.0110;-0.0055;150.5731;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.14;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5566;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.274;0.0000;-0.0005;1.0000;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5347;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.419;0.0005;-0.0005;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5292;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.437;0.0005;-0.0005;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5237;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.535;0.0000;0.0000;1.0005;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5237;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.644;0.0000;0.0000;1.0015;0.0000;0.0000;0.0000;-0.0110;0.0000;150.5182;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.734;0.0000;0.0000;0.9995;0.0000;0.0000;0.0000;-0.0110;-0.0055;150.5237;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;39854.853;0.0000;-0.0005;1.0005;0.0000;0.0000;0.0000;-0.0110;-0.0055;150.5182;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
