address;Time(s);ax(g);ay(g);az(g);wx(deg/s);wy(deg/s);wz(deg/s);AngleX(deg);AngleY(deg);AngleZ(deg);T(°);hx;hy;hz;q0;q1;q2;q3 
0x50;40690.211;0.0005;-0.0005;1.0000;0.0000;0.0000;0.0000;-0.0494;-0.0275;148.3978;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.298;0.0010;-0.0010;1.0000;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.3978;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.397;0.0005;-0.0015;1.0000;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4088;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.495;0.0010;-0.0010;0.9990;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4198;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.594;0.0010;-0.0010;1.0005;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4143;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.693;0.0000;-0.0010;0.9995;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4253;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.792;0.0005;-0.0015;1.0000;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4308;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.891;0.0005;-0.0010;0.9990;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4308;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40690.99;0.0005;-0.0015;0.9995;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4308;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40691.089;0.0010;-0.0015;1.0000;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4308;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40691.188;0.0005;-0.0010;0.9990;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4308;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40691.286;0.0010;-0.0015;1.0005;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4253;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40691.394;0.0005;-0.0015;0.9995;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4253;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40691.485;0.0005;-0.0005;0.9990;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4198;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40691.583;0.0005;-0.0010;0.9995;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4253;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;40691.682;0.0000;-0.0015;0.9990;0.0000;0.0000;0.0000;-0.0494;-0.0330;148.4198;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
