address;Time(s);ax(g);ay(g);az(g);wx(deg/s);wy(deg/s);wz(deg/s);AngleX(deg);AngleY(deg);AngleZ(deg);T(°);hx;hy;hz;q0;q1;q2;q3 
0x50;41157.463;-0.0010;0.0000;0.9995;0.0000;0.0000;0.0000;-0.0165;0.0494;143.3112;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41157.562;-0.0005;0.0000;0.9990;0.0000;0.0000;0.0000;-0.0165;0.0494;143.3057;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41157.66;-0.0005;-0.0005;0.9995;0.0000;0.0000;0.0000;-0.0165;0.0494;143.3057;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41157.806;-0.0015;0.0000;0.9985;0.0000;0.0000;0.0000;-0.0165;0.0549;143.3002;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41157.86;-0.0005;0.0000;0.9985;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2947;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41157.959;-0.0015;-0.0005;1.0000;0.0000;0.0000;0.0000;-0.0165;0.0549;143.2947;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.057;-0.0010;-0.0010;1.0000;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2837;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.155;-0.0010;-0.0005;1.0000;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2782;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.255;-0.0010;0.0000;0.9990;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2727;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.353;-0.0005;-0.0005;0.9995;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2782;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.452;-0.0005;-0.0005;0.9995;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2782;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.551;-0.0010;-0.0005;0.9985;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2782;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.678;-0.0005;-0.0005;0.9990;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2617;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.749;-0.0010;-0.0010;0.9985;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2452;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.847;-0.0005;0.0000;0.9990;0.0000;0.0000;0.0000;-0.0220;0.0494;143.2452;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41158.947;-0.0010;0.0000;0.9995;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2343;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41159.045;-0.0010;0.0000;0.9995;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2233;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41159.145;-0.0010;-0.0005;0.9985;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2123;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41159.256;-0.0005;0.0000;0.9995;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2123;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41159.343;-0.0005;0.0000;1.0000;0.0000;0.0000;0.0000;-0.0165;0.0494;143.2123;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
0x50;41159.441;-0.0010;-0.0005;0.9990;0.0000;0.0000;0.0000;-0.0165;0.0494;143.1958;0.0000;0;0;0;0.00000;0.00000;0.00000;0.00000 
